asin,sentence,helpful,main_image_url,product_title
B000W7F5SS,"From there, the protagonist is thrust into a dazzling game of political brinksmanship, where the players are willing to evade facts to retain a feeling of security.",0.7,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00023GGHQ,"\"This cut (Let's Do It (Let's Fall In Love) - Alanis Morissette)showed up on \"\"Good Morning America\"\".\"",0.7,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B003G55KVA,Color and molding are not neat.,1.5,http://ecx.images-amazon.com/images/I/51HaQikn1aL.jpg,Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors by A&A
0375703764,I've never found a checkmark on the bottom of a page so terrifying.,1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00VG90446,"everyday!One night the headphones wouldn't charge, and after sending an email to their customer service within a day he received a reply from Thomas B not only apologizing for the faulty pair, but also offering a full refund or to have a new pair shipped to him.",1.4,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B003RHZ66Q,loved itThis is why I do not leave views due to the need for a dissertation,1.1,http://ecx.images-amazon.com/images/I/51VSSaW5VAL.jpg,Barbie: A Fashion Fairytale
0618871713,Needed this book for a college course I was taking,0.9,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B000002GJH,"Things get a little pretentious at times but, with perhaps a more accessible vibe?",1.0,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
B00ITOAYOQ,Very cheaply made considering cost,1.4,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B00081NX5U,Now we can have music by the fire pit in the back yard,0.6,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B008FSCNTK,Loved the backing - mostly raw and incisive bluesy saloon bar saturday night fun.,1.4,http://ecx.images-amazon.com/images/I/71YGLpEIXnL.jpg,Glad Rag Doll
B000002KB8,Black Sabbath's first album is an excellent first effort.,1.5,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00000J0JF,"Family game once we had the jist of the game became much faster, started to use tactics to stop other players.",1.2,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00000J0JF,favorite game of all time!!,1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0451232852,"It is hard to put down, wanting to read more.",1.4,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00005LEOH,Will take the knocks and last a lifetime.,1.2,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B003G9ZQQA,"dominoes themselves are thin, poorly painted, some of them have paint marks on the back of them which ruins the whole game.",1.0,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B00IUAAJY4,"There are so many ways to use these books; a personalized book for a loved one, a group project for a scout troop, etc.",1.1,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
0553386697,"By integrating these parts, we develop opinions and morals, and this will shape how we act in an instinctive situation.",1.2,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B0000658L4,Both my children are autistic and its wonderful for them to work on listening and following directions as you can 'order' up your own unique pizza slices.,1.5,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
B00004UFOO,Very pleased with my granddaughter pens.,1.6,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B0015450T6,"Our only quibble was that it was a little difficult to assemble, but otherwise, we are very glad we bought it.",1.7,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
B00NF4POZO,I would buy the disc for that song alone!,1.64,http://ecx.images-amazon.com/images/I/71a1Us9K7NL.jpg,The Art of McCartney (Amazon Deluxe Exclusive) (2 CD + 1 DVD)
B0002COTDA,"It's just Columbo, but for whatever reason, it works.",1.4,http://ecx.images-amazon.com/images/I/41pYBQGm-2L.jpg,Columbo - The Complete First Season
B0000DZTIW,"downright simplistic and utterly unconvincing (again, it seems like a regressed Zimmer; he's written music that's much more complex and creative).",1.2,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B000W7F5SS,The biggest surprise for me was the casting of Luna (Evanna Lynch).,0.6,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B0002MQGR2,I had to fiddle the cable around for it to come back.,0.8,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B0017O3UHI,I live 27 miles from 4 different HD television stations and receive a good picture every day regardless of weather.,1.7,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
B000BN8Y2W,Lots of compliments on this one.,1.2,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B00HWWDV5A,Also great to hear him rework some of the classics!,1.0,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B000P0J09C,"It was an accurate portrayal of Marine Corps Boot Camp in the 60's, and the Drill Instructor was perfect.",1.3,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
0671700758,This prooves that good things come in small packages.,1.2,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B000P0J09C,"it was a completely different, irrelevant movie and way to late for them to ship the correct one.",1.0,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
B000002KB8,"Ten Years After,  Jeff Beck Group,  Led Zeppelin, Deep Purple, Mountain, Uriah Heep, and Iron Butterfly.",1.0,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
0790731886,so this is NOT a farce-performance at all.,0.8,http://ecx.images-amazon.com/images/I/91I6ZbfQl3L.jpg,Arthur (1981)
B00092KD9C,Very easy to attach and has nice quick release.,1.9,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
0375703764,Author i heard says he thinks it is not his work of masterpiece shelves on shelves of now and then literature.,0.91,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B003G9ZQQA,Not sure how long the box will hold up not very strong construction.,1.1,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B00062RV18,I am thankful for the extra lightbulb and understand the need to have the top of the sun removable in order to change the lightbulb...,1.7,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B000BN8Y2W,Whoever they have  working there shouldn't be handling products for kids because this is incredibly disappointing and they left me in a lurch for finding something else.,1.2,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
B00062RV18,but then I found that a leftover charger for my old D-Link router fits as well.,0.7,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B00005JPMZ,I just hope they get it right if they decide to give it another try.,0.1,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B000ANVPP6,"Now, I realize that movies (and especially westerns like this one) were made for different reasons and even different audiences than today and should be partially judged as such.",0.9,http://ecx.images-amazon.com/images/I/51AzKokhsEL.jpg,Hondo (Full Screen)
B0009PEU3Y,The photo in the description is a LIE.,1.5,http://ecx.images-amazon.com/images/I/61MrefGvNiL.jpg,"Nikon MH-18a Quick Battery Charger for the EN-EL3e Battery compatible with Nikon D80, D200, D300 and D700 Digital SLR Cameras"
B00005LEOH,(Nikkor AF 80-200mm f/2.8 -,0.3,http://ecx.images-amazon.com/images/I/81zDW+9iIQL.jpg,Nikon 80-200mm f/2.8D ED AF Zoom Nikkor Lens for Nikon Digital SLR Cameras
B00VG90446,They charge up and the lights come one,1.2,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B000ME8R22,"For me, the price, the quality and Amazon, is the good solution for my ideias.",1.4,http://ecx.images-amazon.com/images/I/61qnkfCQ2kL.jpg,"Sony NPFH50 H Series Actiforce Hybrid InfoLithium Battery for most Sony Camcorders and A230, A330 and A380 Alpha DSLR (Retail Packaging)"
B00NAPJ8DM,It's not a reason to avoid this.,0.7,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00000FCBH,pac and  snoop dogg are tha 2 greatest rapperz ever .,1.1,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00KU9LQUO,"\"This is a great game, and as others have said, brings back the excitement and playfulness of King of Tokyo but adds a little more \"\"meat\"\".\"",1.5,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B00IUAAJY4,"I received this product for free, in exchange for my honest and unbiased opinion.",0.5,http://ecx.images-amazon.com/images/I/71t-qhB6ugL.jpg,Lulu Jr. Illustory -  Craft Kit
B0018QROM2,Very happy with the center channel,1.3,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00092KD9C,This is my second strap from OP/TECH USA and I would thank them for their nice job done.,1.5,http://ecx.images-amazon.com/images/I/61rxbuyb3gL.jpg,OP/TECH USA 1504372 Pro Loop Strap (Royal)
B00062RV18,AGAIN...they simply orbit around the Sun.,0.8,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B00XI057M0,For $7 this is a great addition to any movie collection.,1.5,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
0670012335,My boys have liked all of the llama books and enjoyed this one as well.,1.4,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B00CKH9URU,Very big with many optional sound and light,1.6,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
B002JSM3KQ,"Like most adult board games of that era, Monopoly was always more than a game; it was a political statement that was extremely pertinent to depression-era America and (sadly, perhaps) just as much so to us today.",1.2,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B000OVLBFS,"Very good movie, best of Tom Selleck",1.9,http://ecx.images-amazon.com/images/I/518hg7kiAPL.jpg,Jesse Stone: Night Passage
B003RHZ66Q,They need to learn that the kids may like this drivel -,0.7,http://ecx.images-amazon.com/images/I/51VSSaW5VAL.jpg,Barbie: A Fashion Fairytale
B00081NX5U,These sounded awesome and the price you would have thought I spent 100,1.5,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B002JSM3KQ,I hate all the new versions.,0.8,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B00000F1D3,CHER'S CD 'BELIEVE' IS SOOO COOL!!!!!!,1.2,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00023GGHQ,"Additionally, the interpretation by today's artists are quite interesting against those of Cole Porter himself and his contemporaries.",1.5,http://ecx.images-amazon.com/images/I/71wSUy+VP5L.jpg,De-Lovely
B00C30FCUI,"The headphones are super great quality, they are made with wood which provides quality sound,",1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B008B68IUY,es ideal para jugar con sus muñecas,0.9,http://ecx.images-amazon.com/images/I/712BE74LwKL.jpg,Monster High Travel Scaris Convertible Vehicle
B0018QROM2,Quality of audio is excellent.,1.8,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
0062065254,"None of the characters gripped me, thereby making what happened to them essentially meaningless.",1.0,http://ecx.images-amazon.com/images/I/51T9UKYpQDL.jpg,The Round House: A Novel
B00004UFOO,Unfortunately they took quite a long time to deliver,0.6,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B00007E7K9,I prefer to keep my charger in the front pocket- it barely fits with room for a couple extra sd cards.,1.4,http://ecx.images-amazon.com/images/I/71roIYPgROL.jpg,Canon Zoom Pack 1000 for Elan and Rebel Series Cameras -Holster Style
B002GQPSZI,My previous alternative was to use the big noise reduction things that look like they should have an antenna.,1.2,http://ecx.images-amazon.com/images/I/71Jln8nSPPL.jpg,JVC Inner Ear Sports Clip Headphone
B00000F1D3,and I asked my friends who sang this song,0.6,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
0671700758,"Millions of successful athletes and individuals in every profession have benefited from this book, and many subsequent authors have built on his original ideas.",1.5,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
0618871713,"Over all, though, a nifty book",1.3,http://ecx.images-amazon.com/images/I/81VWEyQoyrL.jpg,Fun Home: A Family Tragicomic
B000AO3L84,"Not only does this give you the obvious ability to have more creative flexibility, but as a beginner, it gives you the opportunity to experiment, and practice the more technical skills of flash photography.",1.6,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B000W7F5SS,"Harry's status as an outsider is cemented, and yet, he rediscovers the importance of love and friendship in the form of Dumbledore's Army.",1.5,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B00081NX5U,Sounds ok with music but forget about it if you hook it up for  surround sound or TV,1.8,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B000AO3L84,I think that it is an excellant choice for the high end Cannon digital camera.,1.7,http://ecx.images-amazon.com/images/I/41XAEKR9D1L.jpg,Canon 430EX Speedlite Flash for Canon EOS SLR Cameras - Older Version
B00LOY6G1I,Do not buy this product!!,0.7,http://ecx.images-amazon.com/images/I/81TkoSkhO-L.jpg,"Juggle Bubbles Activity Kit, Bubble Maker, Bubble Game, SEEN ON TV"
B006KD37TC,"The UI, design, etc. are all good.",1.6,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B00B0DWB62,I'm really disappointed.*Update: I've attached a photo of the nasty mold inside...,1.8,http://ecx.images-amazon.com/images/I/817iEr0lwtL.jpg,Little Tikes Anchors Away Pirate Ship Water Play Table
B00NAPJ8DM,I got this for a fantastic deal.,1.1,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B006KD37TC,A good player with nice options to listen to internet-based audio.,1.6,http://ecx.images-amazon.com/images/I/81H1IKyze2L.jpg,Wi-Fi Music Player with 3.5-Inch Color Display
B0000658L4,on - plexiglass is cheap!),1.0,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
0375703764,IMO the best horror books are those that don't directly expose the creature or fright.,0.9,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
0670012335,"In Llama Llama Mad at Mama, the little llama hates going shopping with his mama and throws a tantrum in the store.",0.8,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
0375703764,After the foreword and before the introduction there is a page with with just 5 words.,0.7,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B003IHUHGE,Vocals very beautiful and lovely to listen too.,1.5,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
0375703764,"\"But the \"\"HOUSE\"\" owned me the entire time I was reading it.\"",0.6,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B000OVLBFS,"\"If you started this series with \"\"Stone Cold\"\" and then watched \"\"Night Passage\"\"","you may think that this should have been the first to come out.\"",1.0,http://ecx.images-amazon.com/images/I/518hg7kiAPL.jpg
B00005QT9O,this is one of those movies you will watch overe and over and see something you missed on the previous viewing.,1.4,http://ecx.images-amazon.com/images/I/51PR4CJZZ1L.jpg,Mixed Nuts
B0015450T6,the result is very much so worth it.,1.4,http://ecx.images-amazon.com/images/I/71zfnZ6by7S.jpg,"MyStudio MS20 Professional Table Top Photo Studio Lightbox Kit w/ 5000K Lighting for Product Photography, 20x20x12 inches"
B00000FCBH,"How can you rate this classic collection any lower than 5 stars, Music Critic can, without listening to it as well.",0.9,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B003T90WY8,These were as perfect a solution as we could find.,1.6,http://ecx.images-amazon.com/images/I/51wvXmZmxzL.jpg,EARBUDi Clips on and off Your Apple iPod® or iPhone® Earbuds - and Turns Them Into Sport Headphones. Soft Over-The-Ear Design with Earbud Tilt & Rotation - Provide a Custom Comfortable Fit.
0061235970,Bought it with the Ladybug Tea Set & Ladybug Necklace Set for a gift ...,0.5,http://ecx.images-amazon.com/images/I/61ARpCYs2bL.jpg,Fancy Nancy: Tea for Two
0671700758,He took seriously some very fundamental issues of life and makes clear statements.,1.5,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B004BFVKSQ,"\"No matter how you try to comb the back of our doll's hair you can't cover all the \"\"bald\"\" spots.\"",1.2,http://ecx.images-amazon.com/images/I/912HI5VFelL.jpg,My First Disney Princess Disney Toddler Rapunzel
B00ITOAYOQ,I love all of the Paw Patrol toys.,1.3,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B00C30FCUI,They sound better than Bose who doesn't stand behind their over priced product when they fall apart after 6 months.,1.3,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0399157867,This book feels old and heavy from the beginning and never lightens up.,1.3,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
0670012335,"All the Llama Llama books should bear a plus, plus rating.",0.9,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
0375703764,A terrifying surreal story.,1.1,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00000J0JF,I bought three of these for presents this Xmas.,0.7,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00VG90446,Sound quality isn't great.,1.3,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B0018QROM2,I've read people that spent thousands and thousands of dollars on their system,0.9,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B000002GJH,"This CD is definately worth the money, Buy it.",1.7,http://ecx.images-amazon.com/images/I/518P0F1DBGL.jpg,Temple Of The Dog
B00000FCBH,I would have chose  some of the better tracks from Makaveli album and All Eyez on Me.,1.0,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B00000J0JF,My husband is especially addicted.,0.7,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B000ONDRFS,"When I first bought this in summer 2007, I was very happy with this little camera.",1.3,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B002JSM3KQ,", I never liked the newer versions....",0.6,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B000W7F5SS,So I knew I was getting a great movie!,1.0,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B0019FHM9M,"when leaning back the volume can be unintentionally changed (against chair headrest, couch cushion)2 when signal is lost (dead spot, etc)",1.5,http://ecx.images-amazon.com/images/I/41naHn2FKWL.jpg,"Lowpricenice MH2001 5-in-1 Wireless Headphones w/Microphone Emitter & FM Radio - Listen to Music, Chat Online & Monitor Other Rooms!"
B008MPKAPK,It is a shame as is so small and good sound in am or fm.,1.4,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
0061208493,"CS Lewis is my favorite author, and I collect his books, but I was disappointed when what I got was generic and plain paper.",1.4,http://ecx.images-amazon.com/images/I/81rZBiijb1L.jpg,The Complete C. S. Lewis Signature Classics
B000BN8Y2W,I can see this standing up far beyond Halloween as also a regular dress up item as well.,1.1,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
0061235970,"I gave it 4, not 5, stars b/c",0.8,http://ecx.images-amazon.com/images/I/61ARpCYs2bL.jpg,Fancy Nancy: Tea for Two
0061235970,I love reading it to her !,1.5,http://ecx.images-amazon.com/images/I/61ARpCYs2bL.jpg,Fancy Nancy: Tea for Two
B00CKH9URU,"The sword comes in two parts, the sword itself with lights up and has sound effect and the steel accessory which also lights up and has sound effects.",1.4,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
0671015206,The people givin this book one stars and whining miss the point.,1.0,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00005JPMZ,"so it's up to the Turtles to stop him but with the Turtles at odds with each other, how can they save the world when they can't get along?That's basically the story in a nutshell",1.6,http://ecx.images-amazon.com/images/I/91vXjsklrTL.jpg,TMNT
B00007JZVB,"The twins then take the dancer through basic belly dance techniques, step by step, and teach them in the sequence which later becomes the dance, so that the learner at home is able to perform the dance with Neena and Veena.",1.2,http://ecx.images-amazon.com/images/I/512RAZNR06L.jpg,Discover Bellydance
B00062RV18,"When you turn it on, the motor wheezes like you're asking it to turn a full-size merry-go-round.",1.4,http://ecx.images-amazon.com/images/I/71Kebi5JlZL.jpg,Educational Insights GeoSafari Motorized Solar System
B00000F1D3,and I've taken inspiration from her.,1.1,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
0671015206,"I'm sure there is more, but I would definitely recommend the Millionaire Next Door to anyone who has a little money and wants a little more.",1.4,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0062065254,"In addition to making you more aware of these issues, this book will make you want to act for change.",1.5,http://ecx.images-amazon.com/images/I/51T9UKYpQDL.jpg,The Round House: A Novel
B002JSM3KQ,Most everyone has played it before.,0.4,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
0671015206,I never believed people who spent all their money on a fancy SUV or flashy clothes were necessarily rich.,0.36,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0671015206,"This book is an excellent tool to empower you, your thinking on saving, investing and future success.",1.9,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
0761165975,BUT....this wasn't a big deal because we had an old binder we weren't using (or you could buy one super cheap at wally world),0.9,http://ecx.images-amazon.com/images/I/91iUIyXPTwL.jpg,The Wedding Planner & Organizer
B0011000R6,It is easy to install and works on any standard hot shoe.,1.5,http://ecx.images-amazon.com/images/I/61focgrGi7L.jpg,Gary Fong Puffer Pop Up flash Diffuser for DSLR's CANON / NIKON / OLYMPUS / PENTAX (excluding Canon T4i)
B00C30FCUI,Punchy and full bass tones with tight mid and crisp highs.,1.8,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0375703764,Unfortunately most of this part of the novel doesn't make sense.,1.3,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00KU9LQUO,I highly recommend this game especially if you are a fan of King of Tokyo.,1.8,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B00ITOAYOQ,I am surprised Ryder stays on the ATV.,0.9,http://ecx.images-amazon.com/images/I/81RlNgh7ceL.jpg,"Nickelodeon, Paw Patrol - Ryder's Rescue ATV, Vehicle and Figure (works with Paw Patroller)"
B00000J0JF,We absolutely love this game!,1.6,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0553386697,I can't express how much I love this book,1.3,http://ecx.images-amazon.com/images/I/81HdbmkRjWL.jpg,The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind
B000P0J09C,Great story and cool soundtrack.,1.6,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
1402241372,"This novel has also been published in the UK under the title Sophia's Secret, so don't go and buy the same book again.",1.4,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B000ONDRFS,"There's a new version which a friend purchased who complained that with its built-in rechargeable battery, if you're out at some event and the battery goes dead, you're done!",1.7,http://ecx.images-amazon.com/images/I/81CofGfT-hS.jpg,Flip Video Camcorder
B002JSM3KQ,Very much like the game of old.,1.0,http://ecx.images-amazon.com/images/I/915NTWZUtjL.jpg,Monopoly Board Game The Classic Edition
B002ZG99CC,"Jaden Smith, aka Dre, in the title role; Jackie Chan as Mr Han; Zhenwei Wang as Cheng, the bully; and Wenwen Han as Meiying, the pretty young Chinese girl who captures Dre's heart.",0.6,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B001SEQPGK,"Having to use Sony's proprietary accessories is annoying(eg camera does not take a standard mini USB; you also have to use a memory stick instead of the typical SD card) and was almost a deal breaker, but the quality of the camera and pix/videos won me over.",1.6,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B0002MQGR2,very cheap came apart first time I used it,1.5,http://ecx.images-amazon.com/images/I/41UpOLPeBxL.jpg,Optical Splitter
B000OG88NQ,I'm going to have to buy new speakers to replace these.,1.2,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
0553391135,"One supposes this is to bring about an interest and mystery, but all it does is make you want to take her and explain how annoying and impolite she is.",1.4,http://ecx.images-amazon.com/images/I/517vIw4438L.jpg,Love Letters: A Rose Harbor Novel
B001196MG0,Amazing deal especially with Amazon prime!,0.9,http://ecx.images-amazon.com/images/I/11+6ow0DIwL.jpg,"Savage 107X12-1 Seamless Background Paper, 107-Inch x 12 Yards - Super White"
B0061ZFWBU,and they are very comfortable.,1.1,http://ecx.images-amazon.com/images/I/61HR6WxXX1L.jpg,Connectland Stereo Wired Headphone & Microphone Lightweight 40mm Speaker Music Gaming Stylish Teal CL-AUD63035
